# BTC-USD Exchange Rates for 2022
# Based on https://api.bitcoincharts.com/v1/csv/
# Dates are 2022-12-31..2022-01-01, in this order.
# Columns are: Open, High, Low, Close, in this order.
19328.140625,21439.410156,19310.962891,21381.152344
19289.941406,19417.351563,19076.714844,19329.833984
18837.683594,19427.171875,18644.466797,19290.324219
19817.724609,20155.269531,18800.171875,18837.667969
19988.789063,20031.160156,19673.046875,19812.371094
19832.470703,19999.689453,19636.816406,19986.712891
19969.71875,20037.009766,19698.355469,19832.087891
20126.072266,20401.568359,19814.765625,19969.771484
20050.498047,20198.390625,19653.96875,20127.140625
19799.582031,20420.990234,19799.582031,20049.763672
20298.611328,20542.644531,19617.640625,19796.808594
19615.154297,20357.462891,19600.785156,20297.994141
20041.035156,20139.054688,19616.814453,19616.814453
20262.480469,20340.775391,19890.523438,20041.738281
21596.085938,21804.908203,20199.482422,20260.019531
21395.458984,21789.636719,21362.441406,21600.904297
21526.455078,21783.076172,21195.005859,21395.019531
21401.044922,21646.203125,20955.138672,21528.087891
21531.462891,21531.462891,20939.183594,21398.908203
21160.392578,21668.845703,21103.197266,21534.121094
20872.841797,21350.806641,20856.730469,21166.060547
23213.3125,23213.3125,20868.847656,20877.552734
23341.039063,23563.832031,23177.601563,23212.738281
23881.316406,24407.058594,23243.353516,23335.998047
24126.136719,24228.416016,23733.5,23883.291016
24318.316406,25135.589844,23839.775391,24136.972656
24429.056641,24974.914063,24206.259766,24319.333984
24402.1875,24860.050781,24346.115234,24424.068359
23957.203125,24412.566406,23657.265625,24402.818359
23948.345703,24822.628906,23900.996094,23957.529297
23162.898438,24127.414063,22771.519531,23947.642578
23811.484375,23898.615234,22982,23164.318359
23179.527344,24203.689453,23176.546875,23809.486328
22963.505859,23359.009766,22894.556641,23175.890625
23291.423828,23326.5625,22961.279297,22961.279297
22626.833984,23422.828125,22612.177734,23289.314453
22848.214844,23198.009766,22485.701172,22630.957031
22981.302734,23578.650391,22747.835938,22846.507813
23308.433594,23415.041016,22710.083984,22978.117188
23336.71875,23464.787109,22890.796875,23314.199219
23652.070313,24121.642578,23275.703125,23336.896484
23796.818359,24572.580078,23580.507813,23656.207031
23845.212891,24294.787109,23481.173828,23804.632813
22933.640625,24110.470703,22722.265625,23843.886719
21244.169922,22986.529297,21070.806641,22930.548828
21361.121094,21361.121094,20776.816406,21239.753906
22607.15625,22649.121094,21361.642578,21361.701172
22465.509766,22974.001953,22306.839844,22609.164063
22706.984375,22977.210938,22002.910156,22465.478516
23163.751953,23671.927734,22603.416016,22714.978516
23233.201172,23388.322266,22431.148438,23164.628906
23393.191406,24196.818359,23009.949219,23231.732422
22467.849609,23666.962891,21683.40625,23389.433594
20781.912109,22633.033203,20781.912109,22485.689453
21195.041016,21600.640625,20778.179688,20779.34375
20834.103516,21514.404297,20518.898438,21190.316406
20573.15625,21138.244141,20397,20836.328125
20211.466797,20789.894531,19689.257813,20569.919922
19325.972656,20223.052734,18999.953125,20212.074219
19970.474609,20043.445313,19308.53125,19323.914063
20856.353516,20856.353516,19924.539063,19970.556641
21591.080078,21591.080078,20727.123047,20860.449219
21716.828125,21877.138672,21445.957031,21592.207031
21637.154297,22314.941406,21257.453125,21731.117188
20547.814453,21771.816406,20296.103516,21637.587891
20194.619141,20595.529297,19823.511719,20548.246094
20225.353516,20635.466797,19341.232422,20190.115234
19297.314453,20258.748047,19063.066406,20231.261719
19242.095703,19558.269531,18966.951172,19297.076172
19274.835938,19371.748047,19027.082031,19242.255859
19820.470703,20632.671875,19073.708984,19269.367188
20108.3125,20141.160156,18729.65625,19784.726563
20281.169922,20364.15625,19937.791016,20104.023438
20731.544922,21164.423828,20228.8125,20280.634766
21028.238281,21478.089844,20620.199219,20735.478516
21496.494141,21783.724609,21016.269531,21027.294922
21233.609375,21520.914063,20964.585938,21502.337891
21084.648438,21472.917969,20777.511719,21231.65625
19986.607422,21135.761719,19950.117188,21085.876953
20719.414063,20835.75,19848.078125,19987.029297
20594.294922,21620.628906,20415.0625,20710.597656
20553.371094,20913.322266,19689.169922,20599.537109
19010.902344,20683.822266,18067.152344,20553.271484
20473.425781,20736.041016,17708.623047,19017.642578
20385.71875,21243.3125,20326.519531,20471.482422
22576.304688,22868.921875,20265.226563,20381.650391
22196.730469,22642.671875,20178.376953,22572.839844
22487.986328,23018.951172,20950.818359,22206.792969
26737.578125,26795.589844,22141.257813,22487.388672
28373.513672,28502.685547,26762.648438,26762.648438
29084.666016,29401.916016,28236.212891,28360.810547
30110.330078,30245.808594,28978.146484,29083.804688
30215.279297,30609.310547,30020.265625,30111.998047
31151.480469,31253.691406,29944.404297,30214.355469
31371.742188,31489.683594,29311.683594,31155.478516
29910.283203,31693.291016,29894.1875,31370.671875
29835.117188,30117.744141,29574.449219,29906.662109
29706.138672,29930.564453,29500.005859,29832.914063
30467.806641,30633.035156,29375.689453,29704.390625
29794.890625,30604.734375,29652.705078,30467.488281
31792.554688,31957.285156,29501.587891,29799.080078
31723.865234,32249.863281,31286.154297,31792.310547
29443.365234,31949.630859,29303.572266,31726.390625
29019.867188,29498.009766,28841.107422,29445.957031
28622.625,28814.900391,28554.566406,28814.900391
29251.140625,29346.943359,28326.613281,28627.574219
29564.777344,29834.160156,28261.90625,29267.224609
29653.134766,30157.785156,29384.949219,29562.361328
29101.125,29774.355469,28786.589844,29655.585938
30309.396484,30590.585938,28975.560547,29098.910156
29432.472656,30425.861328,29275.183594,30323.722656
29199.859375,29588.869141,29027.394531,29432.226563
30311.119141,30664.976563,28793.605469,29200.740234
28720.359375,30430.751953,28708.955078,30314.333984
30424.478516,30618.716797,28720.271484,28720.271484
29862.408203,30694.490234,29570.302734,30425.857422
31304.375,31305.341797,29251.884766,29862.917969
30098.585938,31308.191406,29527.740234,31305.113281
29285.642578,30192.802734,28702.910156,30101.265625
29030.910156,30924.802734,28782.330078,29283.103516
28936.734375,30032.439453,26350.490234,29047.751953
31016.183594,32013.402344,28170.414063,28936.355469
30273.654297,32596.308594,29944.802734,31022.90625
34060.015625,34222.074219,30296.953125,30296.953125
35502.941406,35502.941406,33878.964844,34059.265625
36042.503906,36129.925781,34940.824219,35501.953125
36573.183594,36624.359375,35482.132813,36040.921875
39695.746094,39789.28125,35856.515625,36575.140625
37748.011719,39902.949219,37732.058594,39698.371094
38528.109375,38629.996094,37585.621094,37750.453125
38472.1875,39074.972656,38156.5625,38529.328125
37713.265625,38627.859375,37585.789063,38469.09375
38605.859375,38771.210938,37697.941406,37714.875
39768.617188,39887.269531,38235.535156,38609.824219
39241.429688,40269.464844,38941.421875,39773.828125
38120.300781,39397.917969,37997.3125,39241.121094
40448.421875,40713.890625,37884.984375,38117.460938
39472.605469,40491.753906,38338.378906,40458.308594
39478.375,39845.925781,39233.539063,39469.292969
39738.722656,39935.859375,39352.203125,39486.730469
40525.863281,40777.757813,39315.417969,39740.320313
41371.515625,42893.582031,40063.828125,40527.363281
41501.746094,42126.300781,40961.097656,41374.378906
40828.175781,41672.960938,40618.632813,41502.75
39721.203125,40986.320313,38696.191406,40826.214844
40417.777344,40570.726563,39620.894531,39716.953125
40552.316406,40633.679688,40078.425781,40424.484375
39939.402344,40617.722656,39866.832031,40553.464844
41160.21875,41451.480469,39695.746094,39935.515625
40123.570313,41430.054688,39712.746094,41166.730469
39533.714844,40617.585938,39388.328125,40127.183594
42201.039063,42424.589844,39373.058594,39521.902344
42781.089844,43376.378906,42021.207031,42207.671875
42282.078125,42786.816406,42183.253906,42782.136719
43505.136719,43903.019531,42183.289063,42287.664063
43207.5,43860.699219,42899.90625,43503.847656
45544.355469,45544.355469,43193.953125,43206.738281
46624.507813,47106.140625,45544.808594,45555.992188
46445.273438,46791.089844,45235.816406,46622.675781
45859.128906,47313.476563,45634.105469,46453.566406
46285.5,47028.28125,45782.511719,45868.949219
45554.164063,46616.242188,44403.140625,46281.644531
47062.148438,47512.027344,45390.539063,45538.675781
47456.898438,47655.148438,46746.210938,47062.664063
47100.4375,48022.289063,47100.4375,47465.730469
46821.851563,48086.835938,46690.203125,47128.003906
44505.355469,46827.546875,44437.292969,46820.492188
44349.859375,44735.996094,44166.273438,44500.828125
43964.546875,44999.492188,43706.285156,44348.730469
42886.652344,44131.855469,42726.164063,43960.933594
42364.378906,42893.507813,41877.507813,42892.957031
41074.105469,43124.707031,40948.28125,42358.808594
41246.132813,41454.410156,40668.042969,41077.996094
42191.40625,42241.164063,41004.757813,41247.824219
41794.648438,42316.554688,41602.667969,42190.652344
40944.839844,42195.746094,40302.398438,41801.15625
41140.84375,41287.535156,40662.871094,40951.378906
39335.570313,41465.453125,39022.347656,41143.929688
39664.25,39794.628906,38310.210938,39338.785156
37846.316406,39742.5,37680.734375,39666.753906
38884.726563,39209.351563,37728.144531,37849.664063
38794.464844,39308.597656,38772.535156,38904.011719
39439.96875,40081.679688,38347.433594,38794.972656
41974.070313,42004.726563,38832.941406,39437.460938
38742.816406,42465.671875,38706.09375,41982.925781
38059.902344,39304.441406,37957.386719,38737.269531
38429.304688,39430.226563,37260.203125,38062.039063
39404.199219,39640.175781,38211.648438,38419.984375
39148.449219,39566.335938,38777.035156,39400.585938
42458.140625,42479.613281,38805.847656,39137.605469
43925.195313,44021.578125,41914.75,42451.789063
44357.617188,45077.578125,43432.851563,43924.117188
43194.503906,44793.601563,42952.585938,44354.636719
37706,43760.457031,37518.214844,43193.234375
39098.699219,39778.941406,37268.976563,37709.785156
39213.082031,40005.347656,38702.535156,39105.148438
38333.746094,39630.324219,38111.34375,39214.21875
37278.566406,38968.839844,34459.21875,38332.609375
38285.28125,39122.394531,37201.816406,37296.570313
37068.769531,38359.855469,36488.933594,38286.027344
38423.210938,39394.4375,36950.476563,37075.28125
40118.101563,40119.890625,38112.8125,38431.378906
40026.023438,40418.878906,39713.058594,40122.15625
40552.132813,40929.152344,39637.617188,40030.976563
43937.070313,44132.972656,40249.371094,40538.011719
44578.277344,44578.277344,43456.691406,43961.859375
42586.464844,44667.21875,42491.035156,44575.203125
42157.398438,42775.777344,41681.957031,42586.917969
42236.566406,42693.054688,41950.941406,42197.515625
42412.300781,42992.550781,41852.574219,42244.46875
43571.128906,43810.832031,42114.539063,42407.9375
44347.800781,45661.171875,43402.808594,43565.113281
44096.703125,44727.800781,43232.96875,44338.796875
43854.652344,45293.867188,42807.835938,44118.445313
42406.78125,44401.863281,41748.15625,43840.285156
41441.121094,42500.785156,41244.90625,42412.433594
41501.480469,41847.164063,41038.097656,41441.164063
37149.265625,41527.785156,37093.628906,41500.875
36944.804688,37154.601563,36375.539063,37154.601563
38743.714844,38834.617188,36832.730469,36952.984375
38481.765625,39115.132813,38113.664063,38743.273438
37920.28125,38647.261719,36733.574219,38483.125
38151.917969,38266.339844,37437.710938,37917.601563
37780.714844,38576.261719,37406.472656,38138.179688
37128.445313,37952.878906,36211.109375,37784.332031
36841.878906,37148.324219,35629.28125,37138.234375
36950.515625,38825.410156,36374.90625,36852.121094
36654.804688,37444.570313,35779.429688,36954.003906
36275.734375,37247.519531,33184.058594,36654.328125
35047.359375,36433.3125,34784.96875,36276.804688
36471.589844,36688.8125,34349.25,35030.25
40699.605469,41060.527344,35791.425781,36457.316406
41744.027344,43413.023438,40672.824219,40680.417969
42374.039063,42478.304688,41242.914063,41744.328125
42250.074219,42534.402344,41392.214844,42375.632813
43118.121094,43179.390625,41680.320313,42250.550781
43172.039063,43436.808594,42691.023438,43113.878906
43101.898438,43724.671875,42669.035156,43177.398438
42598.871094,43346.6875,41982.617188,43099.699219
43946.742188,44278.421875,42447.042969,42591.570313
42742.179688,44135.367188,42528.988281,43949.101563
41819.507813,43001.15625,41407.753906,42735.855469
41910.230469,42199.484375,39796.570313,41821.261719
41734.726563,42663.949219,41338.160156,41911.601563
41561.464844,42228.941406,40672.277344,41733.941406
43153.570313,43153.570313,41077.445313,41557.902344
43565.511719,43748.71875,42645.539063,43160.929688
45899.359375,46929.046875,42798.222656,43569.003906
46458.851563,47406.546875,45752.464844,45897.574219
47343.542969,47510.726563,45835.964844,46458.117188
47680.925781,47881.40625,46856.9375,47345.21875
46311.746094,47827.3125,46288.484375,47686.8125
