# Euro foreign exchange reference rates
# Source: https://www.ecb.europa.eu/stats/policy_and_exchange_rates/euro_reference_exchange_rates/html/index.en.html
# Available free of charge
# Date == days since the UNIX epoch, i.e., 1970-01-01
"Date","USD","JPY","BGN","CYP","CZK","DKK","EEK","GBP","HUF","LTL","LVL","MTL","PLN","ROL","RON","SEK","SIT","SKK","CHF","ISK","NOK","HRK","RUB","TRL","TRY","AUD","BRL","CAD","CNY","HKD","IDR","ILS","INR","KRW","MXN","MYR","NZD","PHP","SGD","THB","ZAR"
11816,0.9061,116.6,1.9512,0.57857,30.487,7.4351,15.6466,0.6221,243.99,3.452,0.5674,0.4043,3.639,30260,NA,9.3086,225.3225,42.428,1.4547,83.46,7.58,NA,NA,1255000,NA,1.6753,NA,1.4222,NA,7.0667,NA,NA,NA,1157.09,NA,NA,2.0129,NA,1.6414,NA,9.3645
11815,0.9088,116.86,1.9514,0.57847,30.42,7.4343,15.6466,0.6227,242.98,3.4524,0.5685,0.4046,3.6295,30251,NA,9.312,225.2634,42.205,1.4563,83.62,7.5815,NA,NA,1249000,NA,1.678,NA,1.4238,NA,7.0875,NA,NA,NA,1163.26,NA,NA,2.0162,NA,1.6437,NA,9.3016
11814,0.9125,116.97,1.9515,0.57773,30.407,7.4338,15.6466,0.623,243.65,3.4524,0.5697,0.4052,3.6105,30433,NA,9.3725,225.3362,42.125,1.4592,82.74,7.623,NA,NA,1253000,NA,1.6867,NA,1.4322,NA,7.1169,NA,NA,NA,1162.98,NA,NA,2.0366,NA,1.6503,NA,9.312
11813,0.9144,116.34,1.9515,0.57882,30.532,7.4347,15.6466,0.623,243.63,3.4524,0.57,0.4054,3.6288,30557,NA,9.2753,225.1882,42.12,1.4563,83.49,7.587,NA,NA,1260000,NA,1.6982,NA,1.431,NA,7.1315,NA,NA,NA,1166.96,NA,NA,2.0429,NA,1.6484,NA,9.5052
11810,0.9083,115.55,1.9514,0.57825,30.643,7.4334,15.6466,0.6192,244.32,3.4525,0.5672,0.4041,3.6465,30342,NA,9.2645,225.1646,42.234,1.4548,83.85,7.5645,NA,NA,1239000,NA,1.6876,NA,1.4165,NA,7.084,NA,NA,NA,1161.72,NA,NA,2.0284,NA,1.6389,NA,9.5272
11809,0.9032,115.51,1.9515,0.57847,30.618,7.4318,15.6466,0.6179,243.37,3.4523,0.5656,0.4034,3.5997,30182,NA,9.2685,224.9723,42.15,1.4564,83.91,7.557,NA,NA,1236000,NA,1.6824,NA,1.4123,NA,7.044,NA,NA,NA,1158.81,NA,NA,2.0213,NA,1.6363,NA,9.4655
11807,0.9008,115.66,1.9513,0.57847,30.64,7.434,15.6466,0.6188,243.15,3.4526,0.5648,0.4033,3.6037,30112,NA,9.254,224.9846,42.161,1.4621,84.44,7.573,NA,NA,1209000,NA,1.6772,NA,1.4126,NA,7.0255,NA,NA,NA,1161.13,NA,NA,2.0163,NA,1.6318,NA,9.616
11806,0.9038,115.69,1.951,0.57787,30.523,7.4335,15.6466,0.6186,242.55,3.4526,0.5663,0.4035,3.592,30183,NA,9.24,224.9921,42.175,1.4637,84.72,7.5745,NA,NA,1205000,NA,1.6689,NA,1.413,NA,7.0489,NA,NA,NA,1164.09,NA,NA,2.0122,NA,1.6339,NA,9.5814
11803,0.8971,115.22,1.9504,0.5773,30.327,7.4336,15.6466,0.6177,242.85,3.4525,0.5639,0.4026,3.599,29940,NA,9.231,224.7882,41.935,1.4644,83.83,7.5745,NA,NA,1217000,NA,1.6507,NA,1.4034,NA,6.9968,NA,NA,NA,1159.59,NA,NA,1.9965,NA,1.6223,NA,9.6348
11802,0.8969,115.27,1.949,0.57667,30.385,7.4339,15.6466,0.6178,242.92,3.4524,0.5641,0.4027,3.6108,29900,NA,9.2307,224.9638,41.91,1.4647,84.45,7.585,NA,NA,1226000,NA,1.6471,NA,1.4032,NA,6.9952,NA,NA,NA,1159.33,NA,NA,1.989,NA,1.6249,NA,9.7358
11801,0.8892,115.43,1.9504,0.57634,30.27,7.4327,15.6466,0.615,240.73,3.4525,0.5608,0.4013,3.5975,29632,NA,9.1707,224.8232,41.912,1.4656,84.05,7.6235,NA,NA,1187000,NA,1.6475,NA,1.3959,NA,6.9352,NA,NA,NA,1157.74,NA,NA,1.9915,NA,1.6155,NA,9.7456
11800,0.8872,115.42,1.9504,0.57604,30.137,7.4314,15.6466,0.6132,240.75,3.4526,0.5602,0.4008,3.5852,29575,NA,9.1913,224.871,41.725,1.4684,85.43,7.5925,NA,NA,1179000,NA,1.6492,NA,1.3953,NA,6.9195,NA,NA,NA,1154.51,NA,NA,1.99,NA,1.614,NA,9.6927
11799,0.8882,115.36,1.9502,0.57604,30.179,7.4319,15.6466,0.6138,241.76,3.4533,0.5606,0.401,3.5885,29617,NA,9.208,224.6127,41.633,1.4667,85.64,7.6095,NA,NA,1173000,NA,1.6464,NA,1.3974,NA,6.9274,NA,NA,NA,1158.04,NA,NA,1.9886,NA,1.613,NA,9.768
11796,0.8886,115.92,1.9495,0.57584,30.15,7.4344,15.6466,0.6144,242.25,3.4533,0.5609,0.4011,3.5877,29492,NA,9.1671,224.6264,41.63,1.4673,85.78,7.604,NA,NA,1159000,NA,1.6464,NA,1.3992,NA,6.9305,NA,NA,NA,1161.58,NA,NA,1.9857,NA,1.6198,NA,9.8468
11795,0.8895,116.09,1.9484,0.57561,30.297,7.4344,15.6466,0.6154,241.85,3.4531,0.5611,0.4014,3.5905,29462,NA,9.1535,224.4771,41.673,1.4685,86.4,7.634,NA,NA,1163000,NA,1.6528,NA,1.3986,NA,6.9376,NA,NA,NA,1163.64,NA,NA,1.9998,NA,1.6229,NA,9.8979
11794,0.888,115.97,1.9477,0.57571,30.268,7.4352,15.6466,0.6148,242.15,3.4529,0.5604,0.4011,3.596,29402,NA,9.1438,224.386,41.595,1.4707,86.34,7.6375,NA,NA,1162000,NA,1.6524,NA,1.4014,NA,6.926,NA,NA,NA,1166.57,NA,NA,1.9966,NA,1.6237,NA,9.9655
11793,0.8803,115.73,1.947,0.57571,30.103,7.4333,15.6466,0.6126,241.85,3.453,0.5574,0.3999,3.5746,29122,NA,9.1453,224.1253,41.505,1.4695,85.76,7.633,NA,NA,1141000,NA,1.6582,NA,1.3974,NA,6.8661,NA,NA,NA,1162,NA,NA,2.0066,NA,1.6158,NA,9.8428
11792,0.8802,115.79,1.9477,0.57571,30.06,7.436,15.6466,0.6124,241.35,3.4523,0.5579,0.3998,3.5723,29095,NA,9.1096,224.1487,41.468,1.4674,85.7,7.614,NA,NA,1149000,NA,1.6525,NA,1.3964,NA,6.8653,NA,NA,NA,1163.62,NA,NA,1.9966,NA,1.6154,NA,9.8437
11789,0.8803,116.28,1.9484,0.57574,30.084,7.4367,15.6466,0.6125,242,3.4523,0.5585,0.3999,3.5803,28990,NA,9.098,224.0623,41.465,1.4656,86.26,7.6235,NA,NA,1156000,NA,1.6455,NA,1.3989,NA,6.8661,NA,NA,NA,1168.16,NA,NA,1.9904,NA,1.6186,NA,9.8726
11788,0.8794,115.8,1.9487,0.57584,30.072,7.4365,15.6466,0.6127,241.35,3.4523,0.5576,0.3999,3.5895,28968,NA,9.0867,224.1146,41.46,1.4674,86.6,7.623,NA,NA,1138000,NA,1.6451,NA,1.3978,NA,6.859,NA,NA,NA,1165.21,NA,NA,1.9925,NA,1.615,NA,9.879
11787,0.8798,114.74,1.9498,0.57574,30.382,7.4348,15.6466,0.6123,242.49,3.4525,0.557,0.3998,3.6,28964,NA,9.0922,224.1383,41.558,1.4666,86.73,7.641,NA,NA,1151000,NA,1.6576,NA,1.4023,NA,6.8622,NA,NA,NA,1165.03,NA,NA,2.0098,NA,1.6131,NA,9.867
11786,0.8763,115.29,1.9498,0.57561,30.22,7.4346,15.6466,0.6123,242.71,3.453,0.5567,0.3994,3.5943,28846,NA,9.0806,224.1386,41.578,1.4665,86.59,7.634,NA,NA,1144000,NA,1.655,NA,1.3985,NA,6.8349,NA,NA,NA,1165.13,NA,NA,2.0099,NA,1.6099,NA,9.8408
11785,0.8778,115.61,1.9507,0.57574,30.738,7.4347,15.6466,0.6118,243.02,3.4533,0.5572,0.3994,3.5867,28870,NA,9.0561,223.9627,41.699,1.4637,87.17,7.632,NA,NA,1155000,NA,1.6626,NA,1.3957,NA,6.8465,NA,NA,NA,1161.33,NA,NA,2.0223,NA,1.6123,NA,9.7743
11782,0.8786,115.98,1.952,0.57574,30.74,7.4335,15.6466,0.6125,243.25,3.4532,0.5578,0.3997,3.6,29000,NA,9.0311,223.8734,41.709,1.4658,87.36,7.646,NA,NA,1150000,NA,1.6531,NA,1.3997,NA,6.8526,NA,NA,NA,1164.58,NA,NA,1.9998,NA,1.6131,NA,9.8689
11781,0.8818,116.68,1.9521,0.57577,30.338,7.4342,15.6466,0.6139,242.1,3.4535,0.5592,0.4002,3.6065,28985,NA,9.0752,223.9723,41.775,1.4617,87.53,7.6455,NA,NA,1163000,NA,1.6567,NA,1.4029,NA,6.8777,NA,NA,NA,1173.19,NA,NA,1.9976,NA,1.6216,NA,9.9423
11780,0.8803,116.87,1.952,0.57577,30.52,7.4335,15.6466,0.6121,242.96,3.453,0.559,0.3998,3.6116,28862,NA,9.0632,223.8476,41.659,1.4627,87.42,7.6675,NA,NA,1173000,NA,1.6572,NA,1.401,NA,6.8659,NA,NA,NA,1170.31,NA,NA,2.0082,NA,1.622,NA,9.9034
11779,0.8786,117.2,1.951,0.57557,30.633,7.4328,15.6466,0.6109,243.48,3.4525,0.558,0.3994,3.6148,28873,NA,9.0231,223.9371,41.749,1.4625,87.46,7.6965,NA,NA,1172000,NA,1.6464,NA,1.4059,NA,6.8527,NA,NA,NA,1161.95,NA,NA,1.9892,NA,1.6227,NA,9.8974
11774,0.8724,115.51,1.9504,0.57557,31.013,7.4336,15.6466,0.613,243.54,3.4527,0.5548,0.399,3.5902,28751,NA,9.0304,223.7477,41.852,1.467,87.23,7.703,NA,NA,1172000,NA,1.6382,NA,1.3923,NA,6.8044,NA,NA,NA,1153.31,NA,NA,1.9825,NA,1.6057,NA,9.9389
11773,0.8746,115.92,1.9503,0.57567,31.133,7.4332,15.6466,0.6139,243.75,3.4527,0.5563,0.3994,3.5923,28760,NA,9.0221,223.6012,41.778,1.4656,87.37,7.711,NA,NA,1167000,NA,1.6569,NA,1.3897,NA,6.8214,NA,NA,NA,1160.59,NA,NA,2.0068,NA,1.6112,NA,10.0579
11772,0.8737,116.32,1.951,0.57564,31.12,7.4335,15.6466,0.6138,244.1,3.4524,0.5556,0.3992,3.6068,28780,NA,9.0015,223.6004,41.8,1.4614,87.86,7.709,NA,NA,1175000,NA,1.6529,NA,1.3927,NA,6.8141,NA,NA,NA,1161.41,NA,NA,1.9999,NA,1.6148,NA,10.1436
11771,0.8759,116.66,1.9515,0.57504,31.103,7.4337,15.6466,0.6135,244.15,3.4524,0.5567,0.4005,3.6164,28930,NA,9.0038,223.8901,41.758,1.4608,87.86,7.7025,NA,NA,1188000,NA,1.6477,NA,1.3871,NA,6.8317,NA,NA,NA,1161.88,NA,NA,1.9941,NA,1.6088,NA,10.0947
11768,0.8795,116.76,1.9512,0.57525,31.153,7.4339,15.6466,0.6169,244.25,3.4522,0.5581,0.4004,3.6198,29047,NA,9.0175,223.8733,41.819,1.4602,87.93,7.693,NA,NA,1180000,NA,1.6536,NA,1.3859,NA,6.8598,NA,NA,NA,1168.33,NA,NA,1.9989,NA,1.6098,NA,10.1714
11767,0.8817,116.56,1.9505,0.57524,31.23,7.4341,15.6466,0.618,244.26,3.4521,0.5591,0.4009,3.6225,29040,NA,9.0139,223.8747,41.889,1.4633,88.83,7.699,NA,NA,1191000,NA,1.6619,NA,1.3956,NA,6.8769,NA,NA,NA,1169.84,NA,NA,2.002,NA,1.6125,NA,10.1748
11766,0.8814,115.72,1.9503,0.57551,31.303,7.4332,15.6466,0.6196,244.41,3.4522,0.5588,0.401,3.6193,28834,NA,9.0284,223.7476,42.025,1.4642,88.62,7.7155,NA,NA,1189000,NA,1.6638,NA,1.3908,NA,6.8746,NA,NA,NA,1168.56,NA,NA,2.0041,NA,1.6122,NA,10.1758
11765,0.8829,115.97,1.9497,0.57604,31.393,7.4341,15.6466,0.6181,245.33,3.4523,0.5597,0.401,3.6233,28867,NA,9.0689,223.6921,42.04,1.4661,89.03,7.7395,NA,NA,1205000,NA,1.6837,NA,1.3969,NA,6.8862,NA,NA,NA,1171.26,NA,NA,2.033,NA,1.6129,NA,10.3674
11764,0.8792,115.31,1.9489,0.57471,31.462,7.4323,15.6466,0.6174,245.35,3.4525,0.5582,0.4006,3.6177,28706,NA,9.0771,223.7291,42.071,1.4633,88.21,7.7485,NA,NA,1185000,NA,1.6793,NA,1.3951,NA,6.8571,NA,NA,NA,1165.2,NA,NA,2.0214,NA,1.6052,NA,10.5174
11761,0.8853,114.12,1.9489,0.57547,31.55,7.4333,15.6466,0.6213,245.96,3.4522,0.5601,0.4018,3.6428,28941,NA,9.133,223.7849,42.119,1.4617,88.43,7.7675,NA,NA,1197000,NA,1.6879,NA,1.4098,NA,6.9049,NA,NA,NA,1171.07,NA,NA,2.037,NA,1.612,NA,10.4022
11760,0.8803,113.25,1.9487,0.57537,31.6,7.4322,15.6466,0.6209,245.83,3.4522,0.5578,0.4011,3.6457,28832,NA,9.1335,223.4784,41.973,1.4655,88.24,7.7645,NA,NA,1206000,NA,1.688,NA,1.4055,NA,6.8659,NA,NA,NA,1157.59,NA,NA,2.0508,NA,1.6037,NA,10.2335
11759,0.8734,113.02,1.9485,0.57504,31.578,7.431,15.6466,0.6192,245.85,3.4521,0.5555,0.4,3.6278,28547,NA,9.12,223.4026,42.02,1.4681,88.11,7.7455,NA,NA,1192000,NA,1.681,NA,1.385,NA,6.8123,NA,NA,NA,1151.58,NA,NA,2.039,NA,1.5934,NA,10.3061
11758,0.8733,112.4,1.9486,0.57438,31.55,7.4317,15.6466,0.6177,244.9,3.4525,0.5549,0.3998,3.623,28547,NA,9.0852,223.2245,42.071,1.4678,88.14,7.7165,NA,NA,1192000,NA,1.681,NA,1.3831,NA,6.8115,NA,NA,NA,1151.45,NA,NA,2.045,NA,1.5912,NA,10.08
11757,0.8741,112.52,1.9488,0.57478,31.622,7.4317,15.6466,0.6153,244.55,3.4523,0.5548,0.3996,3.6243,28577,NA,9.084,223.3151,42.131,1.4716,87.66,7.726,NA,NA,1192000,NA,1.6785,NA,1.3872,NA,6.8176,NA,NA,NA,1146.82,NA,NA,2.0473,NA,1.5923,NA,10.1439
11754,0.8797,112.5,1.9488,0.57478,31.661,7.4325,15.6466,0.6162,246.12,3.4526,0.5567,0.4003,3.6507,28730,NA,9.0675,223.2836,42.132,1.4708,88.17,7.72,NA,NA,1207000,NA,1.6785,NA,1.3946,NA,6.8614,NA,NA,NA,1156.19,NA,NA,2.0464,NA,1.6013,NA,10.5421
11753,0.8764,112.96,1.9487,0.57461,31.723,7.4313,15.6466,0.6165,244.85,3.4525,0.5564,0.4,3.6363,28612,NA,9.0665,223.5127,42.108,1.4719,88.69,7.712,NA,NA,1202000,NA,1.673,NA,1.3855,NA,6.8353,NA,NA,NA,1152.03,NA,NA,2.036,NA,1.5954,NA,9.8672
11752,0.8712,114.86,1.9484,0.57435,31.54,7.4317,15.6466,0.6125,244.29,3.4522,0.5552,0.3988,3.619,28401,NA,9.04,223.1622,42.053,1.4767,88.12,7.7065,NA,NA,1202000,NA,1.6743,NA,1.3836,NA,6.7949,NA,NA,NA,1146.76,NA,NA,2.046,NA,1.5921,NA,9.666
11751,0.8682,114.46,1.9484,0.57451,31.575,7.4297,15.6466,0.6109,243.92,3.4523,0.5542,0.3982,3.6105,28294,NA,9.041,223.2141,41.978,1.4766,87.25,7.6885,NA,NA,1202000,NA,1.6692,NA,1.3798,NA,6.7715,NA,NA,NA,1142.9,NA,NA,2.0426,NA,1.5866,NA,9.5155
11750,0.8649,114.4,1.9481,0.57475,31.493,7.43,15.6466,0.6097,244.62,3.4524,0.5533,0.3977,3.6168,28178,NA,9.065,223.0839,41.68,1.4779,86.71,7.6915,NA,NA,1197000,NA,1.662,NA,1.3762,NA,6.7458,NA,NA,NA,1140.28,NA,NA,2.0315,NA,1.5814,NA,9.6782
11747,0.8679,115.69,1.948,0.57527,31.585,7.4309,15.6466,0.6103,245.55,3.4525,0.555,0.3981,3.6532,28300,NA,9.089,223.6432,41.713,1.4759,87.01,7.706,NA,NA,1211000,NA,1.6783,NA,1.3886,NA,6.7692,NA,NA,NA,1148.93,NA,NA,2.0575,NA,1.5886,NA,9.8723
11746,0.8651,116.07,1.948,0.57534,31.612,7.4317,15.6466,0.61115,245.63,3.4525,0.5555,0.3979,3.6475,28197,NA,9.0625,223.4338,41.67,1.4759,86.97,7.712,NA,NA,1205000,NA,1.6761,NA,1.3886,NA,6.747,NA,NA,NA,1145.22,NA,NA,2.0576,NA,1.587,NA,9.8682
11745,0.8649,116.6,1.949,0.57554,31.718,7.4313,15.6466,0.61,245.51,3.452,0.5557,0.3977,3.6375,28123,NA,9.0779,223.2652,41.73,1.4767,87.31,7.713,NA,NA,1219000,NA,1.6832,NA,1.3896,NA,6.7454,NA,NA,NA,1147.72,NA,NA,2.0673,NA,1.5886,NA,9.8728
11744,0.8682,116.38,1.9485,0.57627,31.775,7.4316,15.6466,0.6092,244.08,3.4524,0.5567,0.3979,3.6365,28075,NA,9.0649,223.4252,41.882,1.4761,87.54,7.735,NA,NA,1209000,NA,1.6891,NA,1.3939,NA,6.7713,NA,NA,NA,1150.37,NA,NA,2.077,NA,1.5911,NA,9.9261
11743,0.8724,116.66,1.9486,0.5767,31.73,7.4339,15.6466,0.6114,243.51,3.4524,0.5581,0.3988,3.6503,28262,NA,9.11,223.3524,41.922,1.4772,87.82,7.753,NA,NA,1208000,NA,1.6995,NA,1.3938,NA,6.8041,NA,NA,NA,1149.82,NA,NA,2.0915,NA,1.5979,NA,9.9236
11740,0.8747,117.07,1.9485,0.5767,31.72,7.4325,15.6466,0.6117,243.75,3.4525,0.5587,0.3991,3.6405,28348,NA,9.1548,223.3361,41.93,1.4796,88.32,7.762,NA,NA,1213000,NA,1.6975,NA,1.3914,NA,6.8219,NA,NA,NA,1156.35,NA,NA,2.0859,NA,1.602,NA,10.023
11739,0.8701,116.79,1.9485,0.5769,31.852,7.4298,15.6466,0.6105,243.15,3.4525,0.5573,0.3983,3.6302,28252,NA,9.1314,223.0854,42.099,1.4793,87.91,7.7375,NA,NA,1205000,NA,1.6883,NA,1.3823,NA,6.7861,NA,NA,NA,1147.49,NA,NA,2.081,NA,1.593,NA,9.9539
11738,0.8743,116.9,1.9479,0.57677,31.925,7.4314,15.6466,0.6114,243.65,3.4524,0.5589,0.399,3.6377,28213,NA,9.194,222.6186,42.068,1.4812,88.02,7.7635,NA,NA,1203000,NA,1.6903,NA,1.3908,NA,6.8189,NA,NA,NA,1149.7,NA,NA,2.0795,NA,1.598,NA,9.9976
11737,0.8692,116.3,1.9476,0.57647,31.838,7.4301,15.6466,0.6101,243.07,3.4525,0.5569,0.3982,3.615,27920,NA,9.1922,223.1876,42.171,1.4786,87.47,7.7485,NA,NA,1181000,NA,1.683,NA,1.3814,NA,6.7792,NA,NA,NA,1147.34,NA,NA,2.068,NA,1.5919,NA,10.0392
11736,0.8715,115.68,1.9476,0.57634,31.878,7.4297,15.6466,0.6098,241.34,3.4525,0.5577,0.3984,3.6213,28008,NA,9.1955,222.1152,42.25,1.4804,87.93,7.7475,NA,NA,1181000,NA,1.684,NA,1.3862,NA,6.7971,NA,NA,NA,1147.42,NA,NA,2.0625,NA,1.5931,NA,9.9743
11733,0.8705,115.61,1.9479,0.57624,31.65,7.4284,15.6466,0.6095,240.55,3.4525,0.557,0.3983,3.6316,27938,NA,9.1788,222.4737,42.228,1.4813,87.92,7.764,NA,NA,1169000,NA,1.6833,NA,1.3852,NA,6.7893,NA,NA,NA,1145.75,NA,NA,2.066,NA,1.5894,NA,10.002
11732,0.8693,114.91,1.9476,0.5763,31.67,7.4288,15.6466,0.6093,241.95,3.4525,0.5564,0.398,3.635,27907,NA,9.1915,221.8263,42.183,1.4828,87.87,7.7795,NA,NA,1166000,NA,1.6864,NA,1.3819,NA,6.7802,NA,NA,NA,1144.17,NA,NA,2.0671,NA,1.5879,NA,10.0143
11731,0.8731,115.65,1.948,0.57624,31.715,7.4304,15.6466,0.6102,242.9,3.453,0.5585,0.3987,3.652,28000,NA,9.2303,221.9627,42.482,1.4776,88.18,7.827,NA,NA,1178000,NA,1.719,NA,1.3926,NA,6.8098,NA,NA,NA,1152.67,NA,NA,2.09,NA,1.597,NA,9.991
11730,0.8753,116.95,1.9479,0.57587,31.77,7.4297,15.6466,0.6136,243.75,3.453,0.561,0.3994,3.6507,28100,NA,9.25,222.2654,42.54,1.4766,88.87,7.832,NA,NA,1202000,NA,1.721,NA,1.393,NA,6.8272,NA,NA,NA,1155.57,NA,NA,2.0943,NA,1.6026,NA,10.114
11729,0.8794,117.76,1.948,0.57584,31.743,7.4293,15.6466,0.6176,243.45,3.453,0.5635,0.4005,3.674,28207,NA,9.2598,222.5116,42.528,1.4781,88.93,7.836,NA,NA,1217000,NA,1.7141,NA,1.4015,NA,6.8589,NA,NA,NA,1160.81,NA,NA,2.0871,NA,1.6115,NA,10.0955
11726,0.874,117.46,1.9472,0.5758,31.79,7.428,15.6466,0.6183,243.95,3.4528,0.5613,0.3999,3.68,28055,NA,9.2601,222.3532,42.356,1.4722,88.95,7.8315,NA,NA,1200000,NA,1.7125,NA,1.3956,NA,6.8169,NA,NA,NA,1153.85,NA,NA,2.092,NA,1.6025,NA,10.0222
11725,0.8664,115.74,1.9475,0.57564,31.88,7.4277,15.6466,0.6149,244.95,3.453,0.5577,0.3985,3.69,27790,NA,9.229,222.3532,42.453,1.4722,88.63,7.802,NA,NA,1155000,NA,1.707,NA,1.3902,NA,6.7574,NA,NA,NA,1142.09,NA,NA,2.0865,NA,1.585,NA,10.0177
11724,0.8664,115.55,1.9483,0.57564,31.865,7.4283,15.6466,0.6122,243.85,3.4532,0.5583,0.3981,3.6525,27775,NA,9.213,222.7125,42.478,1.4703,88.5,7.829,NA,NA,1153000,NA,1.7067,NA,1.3879,NA,6.7575,NA,NA,NA,1141.05,NA,NA,2.08,NA,1.5879,NA,9.9691
11723,0.8683,115.68,1.9511,0.57604,31.878,7.4285,15.6466,0.6115,244.34,3.4532,0.5593,0.3983,3.637,27952,NA,9.2574,222.7545,42.505,1.4751,88.51,7.855,NA,NA,1137000,NA,1.6993,NA,1.3881,NA,6.7722,NA,NA,NA,1139.04,NA,NA,2.077,NA,1.5929,NA,10.0744
11722,0.8644,115.22,1.9508,0.57634,31.857,7.4284,15.6466,0.6097,243.85,3.4528,0.5573,0.3976,3.635,27797,NA,9.2148,222.7735,42.458,1.4805,88.31,7.8375,NA,NA,1136000,NA,1.693,NA,1.3747,NA,6.742,NA,NA,NA,1134.09,NA,NA,2.0645,NA,1.5866,NA,10.1005
11719,0.8632,115.66,1.951,0.57647,31.91,7.4282,15.6466,0.61,243,3.4528,0.5546,0.3975,3.585,27700,NA,9.188,222.5979,42.47,1.4781,88.65,7.8405,NA,NA,1133000,NA,1.6933,NA,1.3709,NA,6.7324,NA,NA,NA,1133.04,NA,NA,2.068,NA,1.5845,NA,9.9311
11718,0.8637,114.73,1.9513,0.57647,31.902,7.4282,15.6466,0.6111,243.32,3.4538,0.5554,0.3976,3.5987,27750,NA,9.17,222.2644,42.451,1.4748,89.13,7.841,NA,NA,1142000,NA,1.6976,NA,1.3672,NA,6.7363,NA,NA,NA,1130.93,NA,NA,2.072,NA,1.5842,NA,9.9438
11717,0.8642,114.69,1.9516,0.57667,31.936,7.4284,15.6466,0.611,243.49,3.4551,0.5575,0.3977,3.5667,27883,NA,9.209,221.9528,42.35,1.4709,89.4,7.8535,NA,NA,1149000,NA,1.7074,NA,1.3712,NA,6.7401,NA,NA,NA,1132.97,NA,NA,2.0832,NA,1.5852,NA,9.8908
11716,0.8624,114.94,1.9519,0.57634,31.84,7.4282,15.6466,0.6106,243.05,3.4474,0.5577,0.3973,3.5392,27798,NA,9.2251,222.0085,42.252,1.4717,89.29,7.8405,NA,NA,1136500,NA,1.677,NA,1.3697,NA,6.7261,NA,NA,NA,1128.54,NA,NA,2.041,NA,1.5822,NA,9.8831
11715,0.8578,114.91,1.9512,0.57634,31.803,7.4278,15.6466,0.6096,243.21,3.4297,0.5537,0.3967,3.5383,27386,NA,9.2275,220.9393,42.332,1.4736,89.33,7.8395,NA,NA,1148000,NA,1.6679,NA,1.383,NA,6.6903,NA,NA,NA,1133.15,NA,NA,2.0368,NA,1.5746,NA,9.914
11712,0.8663,116.35,1.9505,0.57614,31.823,7.4292,15.6466,0.6126,243.35,3.4637,0.5575,0.3997,3.5953,27508,NA,9.2463,220.8115,42.268,1.4716,89.57,7.857,NA,NA,1157000,NA,1.6805,NA,1.3934,NA,6.7565,NA,NA,NA,1145.77,NA,NA,2.0436,NA,1.5886,NA,9.7813
11711,0.8767,117.95,1.9517,0.576,32.032,7.4299,15.6466,0.6169,243.5,3.5064,0.5619,0.4001,3.6193,27874,NA,9.2355,220.5543,42.225,1.4687,90.15,7.876,NA,NA,1186000,NA,1.6976,NA,1.403,NA,6.8378,NA,NA,NA,1162.07,NA,NA,2.0626,NA,1.6133,NA,9.9768
11710,0.8856,118.72,1.9518,0.576,32.093,7.4307,15.6466,0.6203,243.4,3.5417,0.5654,0.4016,3.636,28135,NA,9.2868,220.6118,42.34,1.4737,90.43,7.9225,NA,NA,1195000,NA,1.7013,NA,1.4233,NA,6.9071,NA,NA,NA,1178.91,NA,NA,2.0655,NA,1.6282,NA,10.0516
11709,0.883,118.53,1.9518,0.576,32.27,7.43,15.6466,0.6184,243.75,3.5316,0.5639,0.4011,3.6535,28232,NA,9.2422,220.3887,42.298,1.4686,90.31,7.903,NA,NA,1183000,NA,1.7015,NA,1.4202,NA,6.8869,NA,NA,NA,1175.27,NA,NA,2.0587,NA,1.6259,NA,10.1589
11708,0.884,117.24,1.9519,0.576,32.303,7.4321,15.6466,0.6156,243.85,3.5342,0.5632,0.4008,3.6657,28408,NA,9.2175,219.9364,42.34,1.4692,90.14,7.914,NA,NA,1178000,NA,1.7072,NA,1.4297,NA,6.8943,NA,NA,NA,1166.88,NA,NA,2.0686,NA,1.6211,NA,10.1881
11705,0.881,117.08,1.9516,0.57644,31.84,7.4307,15.6466,0.6141,243.3,3.5227,0.561,0.4002,3.6893,28227,NA,9.2458,219.9651,42.279,1.4698,90.5,7.9105,NA,NA,1190000,NA,1.7129,NA,1.4219,NA,6.8708,NA,NA,NA,1162.92,NA,NA,2.0847,NA,1.6173,NA,9.9971
11704,0.8819,116.47,1.9515,0.57634,32.362,7.4301,15.6466,0.6144,243.75,3.5272,0.56,0.4003,3.6748,28518,NA,9.2802,220.2523,42.365,1.4659,90.94,7.901,NA,NA,1204000,NA,1.7137,NA,1.423,NA,6.8777,NA,NA,NA,1161.99,NA,NA,2.0945,NA,1.6186,NA,10.2278
11703,0.8817,115.83,1.951,0.5762,32.203,7.4306,15.6466,0.6135,243.95,3.5257,0.5597,0.4002,3.6438,28300,NA,9.2141,219.8864,42.4,1.4705,90.87,7.912,NA,NA,1213000,NA,1.7136,NA,1.4027,NA,6.876,NA,NA,NA,1155.73,NA,NA,2.101,NA,1.6147,NA,10.4349
11702,0.8922,116.97,1.9536,0.5761,32.32,7.4337,15.6466,0.6165,243.84,3.5677,0.5637,0.4019,3.6037,28637,NA,9.2287,218.6726,42.579,1.4791,91.5,7.9495,NA,NA,1220000,NA,1.7196,NA,1.4209,NA,6.9578,NA,NA,NA,1170.48,NA,NA,2.1105,NA,1.6282,NA,10.3584
